idade,estado_civil,nivel_educacao,num_dependentes,tipo_emprego,anos_emprego,renda_mensal,regiao,possui_imovel,possui_veiculo,valor_emprestimo,finalidade_emprestimo,score_credito,divida_total,inadimplencias,num_emprestimos_anteriores,historico_pagamento,tempo_conta_bancaria,num_contas_bancarias,num_cartoes_credito,aprovado
51,Casado,Fundamental,0,Empresario,4,6935,Sul,1,1,10911,Casa,756,12787,0,1,Regular,1,1,2,1
18,Casado,Medio,1,CLT,1,5696,Norte,1,0,26189,Pessoal,570,6277,0,1,Regular,0,2,0,1
72,Casado,Medio,5,Autonomo,3,4512,Nordeste,0,0,24544,Negocio,580,5350,0,2,Regular,4,2,2,1
72,Casado,Superior,2,CLT,5,6214,Sudeste,1,0,35079,Casa,372,7253,1,0,Regular,2,1,1,1
43,Casado,Pos-Graduacao,3,Autonomo,3,11707,Sul,0,0,46299,Negocio,513,2670,0,1,Excelente,1,3,4,1
60,Divorciado,Medio,1,CLT,23,6526,Norte,0,0,33604,Casa,741,3625,0,0,Bom,30,2,1,1
27,Solteiro,Medio,1,CLT,4,5601,Centro-Oeste,0,1,11326,Veiculo,559,13773,0,0,Regular,1,3,2,1
47,Casado,Superior,1,Desempregado,2,2903,Nordeste,0,1,34864,Veiculo,659,10931,0,1,Bom,1,2,4,0
67,Casado,Medio,2,Autonomo,7,11493,Sudeste,0,1,44724,Veiculo,644,3083,0,2,Regular,2,2,2,1
35,Solteiro,Superior,3,CLT,0,2112,Sudeste,0,1,19114,Negocio,744,7187,2,0,Ruim,4,3,0,0
34,Casado,Medio,1,CLT,2,1765,Nordeste,1,0,6141,Pessoal,417,1697,0,3,Bom,12,1,0,1
43,Casado,Superior,1,Autonomo,2,6141,Norte,0,1,69373,Saude,655,9276,1,1,Pessimo,1,3,5,0
25,Casado,Medio,1,Autonomo,2,2897,Sudeste,0,1,28872,Saude,653,5789,1,5,Ruim,5,2,2,1
64,Solteiro,Medio,0,CLT,7,9447,Nordeste,0,1,2926,Veiculo,534,65844,1,1,Pessimo,2,3,1,1
57,Casado,Superior,4,Autonomo,3,1789,Nordeste,0,1,140955,Casa,716,14576,0,0,Regular,9,1,2,1
66,Divorciado,Superior,1,CLT,7,8752,Sudeste,0,1,18342,Veiculo,480,3123,1,3,Ruim,5,3,5,0
29,Casado,Medio,3,Autonomo,4,8043,Nordeste,0,1,189324,Casa,726,3081,1,2,Pessimo,9,1,0,0
44,Casado,Superior,2,Servidor_Publico,2,5275,Sul,1,1,36384,Pessoal,404,15332,0,1,Regular,11,4,2,1
25,Viuvo,Medio,3,CLT,8,1394,Sudeste,1,0,22876,Negocio,529,19522,1,1,Ruim,14,3,0,0
42,Divorciado,Superior,4,Autonomo,1,1747,Sudeste,1,1,31159,Pessoal,606,51976,0,0,Pessimo,30,3,1,0
63,Divorciado,Medio,2,CLT,1,5675,Sudeste,1,0,15253,Casa,641,25754,0,1,Bom,5,1,2,1
21,Solteiro,Medio,4,CLT,3,4274,Sudeste,1,0,28255,Negocio,433,13057,0,0,Bom,6,3,2,1
50,Casado,Pos-Graduacao,0,Desempregado,1,7603,Norte,1,0,134389,Casa,724,33629,2,1,Regular,0,3,5,0
18,Solteiro,Medio,2,CLT,0,4717,Nordeste,1,1,13109,Negocio,695,8730,1,4,Bom,0,2,2,1
36,Casado,Superior,3,Autonomo,5,4477,Sudeste,1,1,41220,Educacao,810,8350,1,3,Bom,4,1,5,1
48,Casado,Superior,0,CLT,3,1146,Centro-Oeste,1,0,15126,Negocio,690,2409,0,0,Bom,7,1,1,1
33,Casado,Superior,2,CLT,2,8050,Sudeste,0,1,23518,Negocio,546,36620,0,4,Bom,1,2,0,1
31,Casado,Superior,3,Autonomo,17,3329,Sudeste,0,0,130782,Saude,512,9250,0,1,Bom,2,3,1,1
70,Divorciado,Medio,3,Servidor_Publico,4,3870,Norte,0,0,40993,Educacao,577,7342,1,0,Regular,7,3,0,1
65,Casado,Pos-Graduacao,1,Servidor_Publico,9,2586,Sudeste,1,1,48851,Casa,838,3662,0,3,Ruim,1,2,3,1
22,Divorciado,Fundamental,2,Autonomo,0,1950,Sudeste,0,0,28472,Veiculo,624,27594,0,1,Regular,4,1,1,1
58,Viuvo,Pos-Graduacao,1,Autonomo,4,11887,Nordeste,1,0,232440,Veiculo,629,21731,2,0,Bom,4,1,3,1
43,Casado,Superior,2,Servidor_Publico,10,7921,Nordeste,0,0,12585,Negocio,757,3287,2,0,Bom,14,1,2,1
45,Casado,Superior,1,Autonomo,4,8000,Centro-Oeste,0,0,7604,Veiculo,503,13500,2,1,Ruim,3,1,1,1
19,Solteiro,Medio,2,Desempregado,6,4316,Sudeste,0,0,103653,Veiculo,673,17961,0,0,Regular,1,1,2,0
67,Solteiro,Fundamental,1,Autonomo,2,1732,Nordeste,1,0,19825,Pessoal,671,2330,2,3,Pessimo,1,3,0,0
23,Casado,Medio,0,CLT,0,17347,Centro-Oeste,1,1,37354,Pessoal,715,15386,1,1,Bom,2,2,1,1
26,Casado,Superior,0,Autonomo,3,6332,Nordeste,0,0,106200,Veiculo,705,12594,2,1,Bom,1,5,3,1
50,Solteiro,Superior,0,Autonomo,2,5335,Sul,1,1,37754,Casa,614,15111,2,0,Excelente,8,3,3,1
58,Divorciado,Superior,2,CLT,10,3962,Nordeste,0,1,160276,Educacao,481,59083,2,3,Excelente,5,1,3,0
42,Divorciado,Pos-Graduacao,3,CLT,1,1441,Norte,1,0,30000,Educacao,563,156632,0,1,Bom,6,3,2,0
65,Casado,Pos-Graduacao,0,Autonomo,17,9749,Centro-Oeste,1,1,15267,Pessoal,704,27895,0,1,Bom,5,1,2,1
30,Casado,Medio,0,Empresario,15,2605,Sul,1,0,4093,Saude,805,10514,1,3,Excelente,3,5,1,1
26,Solteiro,Medio,1,CLT,1,6822,Norte,1,0,34215,Pessoal,497,15340,0,0,Bom,15,2,4,1
70,Solteiro,Medio,2,CLT,2,7804,Sul,1,1,4495,Educacao,491,12506,0,1,Ruim,10,1,4,1
30,Solteiro,Superior,0,Servidor_Publico,11,6005,Sul,0,1,34881,Negocio,462,85114,1,2,Ruim,1,2,0,0
48,Divorciado,Medio,0,CLT,16,6515,Sudeste,1,0,86476,Educacao,543,9296,0,1,Excelente,3,4,5,1
58,Casado,Medio,0,Empresario,2,11022,Sul,0,0,26538,Veiculo,714,5354,0,0,Pessimo,2,3,4,1
28,Solteiro,Superior,1,Servidor_Publico,1,3055,Sudeste,1,0,31322,Casa,751,14026,0,0,Bom,8,1,2,1
21,Solteiro,Superior,0,Autonomo,3,5424,Norte,0,1,55967,Pessoal,412,65363,0,1,Excelente,2,2,1,1
51,Casado,Pos-Graduacao,1,CLT,5,4293,Nordeste,0,1,45964,Pessoal,499,3075,1,7,Bom,6,4,1,1
55,Divorciado,Superior,2,CLT,1,1629,Sudeste,1,0,68077,Negocio,480,4138,2,1,Excelente,2,4,3,1
63,Divorciado,Pos-Graduacao,2,CLT,6,5835,Nordeste,0,0,26493,Veiculo,533,3915,1,0,Regular,1,4,0,1
21,Solteiro,Medio,0,Servidor_Publico,0,10412,Sudeste,1,0,4443,Pessoal,597,2447,1,3,Bom,0,4,2,1
55,Viuvo,Pos-Graduacao,2,Desempregado,0,11223,Nordeste,1,1,68927,Negocio,580,3130,0,1,Regular,30,2,1,1
36,Casado,Medio,1,Servidor_Publico,2,14980,Sul,1,1,22224,Negocio,671,20751,0,1,Bom,1,4,1,1
23,Casado,Superior,4,Autonomo,2,1695,Sul,0,0,13320,Casa,427,10095,1,1,Bom,10,1,0,0
51,Casado,Pos-Graduacao,0,Desempregado,1,13058,Nordeste,0,0,35198,Saude,567,2221,1,2,Ruim,10,3,5,0
35,Solteiro,Superior,2,Empresario,3,5491,Sudeste,1,0,31233,Saude,756,16085,0,2,Bom,1,1,0,1
30,Casado,Superior,2,Servidor_Publico,1,12840,Sudeste,1,0,14771,Negocio,760,11446,1,0,Ruim,3,2,3,1
58,Divorciado,Pos-Graduacao,0,CLT,1,3878,Sudeste,1,1,9619,Pessoal,786,20986,3,3,Bom,10,2,2,1
40,Casado,Medio,4,CLT,1,3574,Nordeste,0,0,39133,Educacao,659,4429,0,0,Pessimo,7,4,3,0
36,Divorciado,Superior,1,CLT,18,2370,Sul,1,1,13631,Casa,554,2375,0,0,Pessimo,2,1,2,1
62,Casado,Pos-Graduacao,2,CLT,2,7828,Sudeste,1,1,29481,Pessoal,637,15992,0,0,Ruim,17,4,5,1
28,Divorciado,Superior,0,CLT,2,6692,Sudeste,1,0,36270,Pessoal,850,18492,0,3,Ruim,2,2,2,1
18,Casado,Pos-Graduacao,0,Desempregado,4,2514,Sudeste,1,1,58369,Saude,566,2685,2,2,Ruim,1,2,2,0
41,Solteiro,Superior,2,Servidor_Publico,20,1341,Sudeste,1,0,146573,Veiculo,803,10281,2,3,Regular,0,3,4,1
71,Solteiro,Superior,1,Servidor_Publico,1,6305,Nordeste,1,0,32525,Pessoal,376,4375,1,2,Ruim,7,3,1,1
24,Divorciado,Fundamental,1,Autonomo,5,6751,Sudeste,0,1,19143,Casa,677,21400,1,0,Regular,0,5,1,1
42,Casado,Medio,1,CLT,6,2718,Sudeste,1,1,101391,Pessoal,684,15711,1,1,Ruim,11,2,2,1
38,Solteiro,Superior,2,CLT,4,2409,Sudeste,1,0,62222,Educacao,657,27412,0,1,Pessimo,2,2,0,0
32,Divorciado,Medio,1,Autonomo,0,7284,Norte,0,0,30782,Casa,663,3493,1,1,Ruim,2,5,3,1
18,Viuvo,Medio,0,CLT,5,14970,Sudeste,0,0,32506,Veiculo,672,4065,1,0,Pessimo,9,4,2,1
29,Divorciado,Pos-Graduacao,2,CLT,0,3651,Centro-Oeste,1,0,27488,Negocio,676,5593,1,4,Bom,10,1,3,1
24,Casado,Superior,1,CLT,4,2899,Sudeste,1,0,30631,Educacao,586,4769,0,2,Pessimo,3,1,5,0
32,Solteiro,Medio,1,CLT,6,5880,Norte,1,0,24797,Educacao,592,11712,0,1,Bom,4,2,5,1
38,Solteiro,Medio,0,CLT,1,7195,Sudeste,1,1,12334,Pessoal,483,2759,0,3,Excelente,6,4,1,1
36,Casado,Superior,0,CLT,9,3949,Sudeste,0,1,27094,Negocio,693,37093,1,2,Excelente,7,2,1,1
46,Casado,Pos-Graduacao,0,Empresario,0,16565,Nordeste,1,0,109734,Negocio,750,46343,0,0,Bom,4,3,2,1
42,Solteiro,Superior,4,Autonomo,9,8442,Norte,1,1,14004,Casa,794,24573,0,1,Ruim,11,1,3,1
50,Casado,Superior,1,Autonomo,3,3909,Centro-Oeste,0,0,21654,Veiculo,537,13360,1,0,Bom,11,2,1,1
66,Casado,Medio,0,Autonomo,1,1890,Sudeste,0,0,13180,Educacao,447,7164,0,0,Bom,11,1,1,1
49,Casado,Pos-Graduacao,0,Servidor_Publico,0,10847,Sudeste,0,1,67905,Casa,657,9787,0,0,Ruim,1,1,1,1
66,Casado,Superior,0,Servidor_Publico,15,10048,Nordeste,0,1,52248,Veiculo,504,3803,2,5,Bom,1,1,4,1
52,Solteiro,Medio,2,Desempregado,0,4098,Sul,1,0,9675,Pessoal,677,9484,0,1,Excelente,0,1,0,1
61,Casado,Medio,0,CLT,1,6065,Sudeste,0,1,5352,Casa,399,11331,0,3,Regular,10,5,1,1
55,Divorciado,Medio,1,Servidor_Publico,2,4490,Nordeste,0,1,53774,Casa,728,3549,0,0,Excelente,0,1,2,1
43,Solteiro,Pos-Graduacao,1,Desempregado,4,6716,Centro-Oeste,0,1,9214,Negocio,635,41003,0,0,Bom,0,2,2,0
28,Divorciado,Superior,3,CLT,3,2657,Sudeste,1,0,52188,Educacao,427,7448,0,4,Ruim,15,1,0,1
52,Solteiro,Medio,1,CLT,0,2439,Norte,0,0,16147,Pessoal,650,2896,1,1,Bom,0,3,1,1
25,Casado,Medio,1,Autonomo,1,7994,Nordeste,0,1,46910,Pessoal,629,6599,0,4,Excelente,0,3,1,1
63,Casado,Medio,2,Empresario,1,8626,Sudeste,0,0,38380,Veiculo,672,4435,0,0,Bom,14,1,5,1
31,Casado,Medio,1,CLT,1,3661,Sul,0,1,17515,Casa,700,3497,0,4,Regular,2,1,1,1
27,Casado,Medio,3,Autonomo,2,3135,Sudeste,0,0,13317,Educacao,378,39000,0,1,Bom,12,1,0,1
19,Casado,Medio,2,Empresario,6,9784,Sudeste,1,1,42643,Pessoal,572,8184,0,0,Bom,2,2,5,1
63,Casado,Pos-Graduacao,1,CLT,1,3199,Centro-Oeste,0,0,15458,Saude,611,22692,0,2,Ruim,2,1,1,0
26,Divorciado,Pos-Graduacao,1,CLT,2,5080,Sudeste,0,1,65328,Veiculo,590,12227,0,3,Excelente,0,1,0,1
20,Divorciado,Medio,5,Desempregado,2,4708,Sudeste,0,0,13823,Saude,584,13051,0,0,Pessimo,15,2,2,0
38,Viuvo,Medio,2,Empresario,18,2038,Sudeste,1,1,35606,Casa,725,7992,0,6,Excelente,8,1,3,1
43,Casado,Superior,4,Servidor_Publico,15,5515,Sudeste,0,0,19689,Pessoal,446,5260,0,2,Regular,1,2,3,1
25,Casado,Medio,0,CLT,8,5201,Sudeste,1,0,27026,Negocio,590,29731,1,1,Excelente,7,1,1,1
65,Solteiro,Medio,1,Empresario,1,6100,Sudeste,1,1,15360,Negocio,598,15587,0,0,Regular,0,5,1,1
19,Solteiro,Medio,4,Desempregado,0,5404,Centro-Oeste,1,1,23321,Veiculo,609,6762,0,1,Bom,4,2,4,1
23,Solteiro,Medio,1,Servidor_Publico,1,17701,Sudeste,1,1,3465,Pessoal,522,21903,0,0,Excelente,1,1,1,1
45,Casado,Fundamental,5,CLT,1,9867,Sudeste,1,0,14039,Pessoal,834,36685,0,1,Ruim,11,1,3,1
70,Casado,Pos-Graduacao,0,Autonomo,3,5030,Sudeste,1,1,16813,Pessoal,717,11684,0,3,Bom,4,2,0,1
46,Solteiro,Medio,4,CLT,7,5314,Nordeste,1,1,25399,Negocio,841,38231,0,2,Bom,15,3,1,1
43,Divorciado,Fundamental,1,CLT,9,14159,Sul,1,1,75701,Veiculo,684,5028,1,1,Pessimo,5,2,5,0
42,Casado,Medio,0,Servidor_Publico,9,8249,Sudeste,0,1,15395,Educacao,696,3295,1,0,Excelente,4,1,2,1
29,Solteiro,Medio,4,CLT,2,2351,Sudeste,1,1,83382,Saude,619,5750,0,5,Bom,7,2,1,1
22,Solteiro,Superior,0,CLT,5,8685,Nordeste,1,0,13505,Saude,776,8444,0,0,Bom,9,1,2,1
51,Solteiro,Superior,0,Autonomo,1,10359,Sudeste,0,1,11086,Pessoal,676,38383,0,0,Pessimo,0,2,1,1
65,Solteiro,Medio,0,CLT,0,12973,Sudeste,1,0,5958,Casa,600,5536,1,2,Regular,4,2,4,1
54,Divorciado,Pos-Graduacao,2,CLT,6,3862,Sudeste,0,1,43714,Saude,804,11899,0,3,Ruim,8,2,1,1
32,Divorciado,Superior,5,CLT,0,3697,Sul,1,1,28819,Veiculo,489,24366,0,6,Bom,3,3,1,1
61,Solteiro,Superior,0,Autonomo,2,2793,Sudeste,1,1,41690,Pessoal,546,12931,0,6,Bom,0,4,2,1
53,Solteiro,Medio,1,CLT,1,5912,Centro-Oeste,1,1,29890,Veiculo,850,4946,2,4,Regular,0,3,3,1
32,Casado,Medio,0,Autonomo,5,7629,Norte,1,1,26705,Educacao,687,2256,0,1,Bom,9,2,2,1
60,Divorciado,Superior,2,CLT,7,3611,Norte,1,1,33777,Veiculo,356,27415,0,0,Regular,1,2,1,1
65,Casado,Medio,0,CLT,1,4513,Nordeste,0,1,150540,Veiculo,721,2828,1,2,Pessimo,1,2,2,0
40,Casado,Medio,0,Empresario,8,1433,Sul,1,0,18413,Saude,517,5548,0,0,Pessimo,2,1,1,1
23,Divorciado,Pos-Graduacao,0,CLT,1,12157,Sul,0,1,139170,Educacao,562,8382,0,0,Bom,0,3,0,1
63,Divorciado,Superior,2,Autonomo,2,1921,Norte,1,0,53204,Veiculo,850,28665,1,0,Regular,0,2,4,1
67,Divorciado,Medio,4,Autonomo,6,6154,Sudeste,1,1,36031,Educacao,785,21976,2,0,Bom,12,3,2,1
61,Solteiro,Pos-Graduacao,1,CLT,5,5670,Nordeste,0,0,41924,Casa,819,9398,1,1,Pessimo,2,1,2,1
60,Casado,Superior,0,CLT,21,5051,Nordeste,0,0,2087,Pessoal,559,27249,0,1,Regular,5,2,3,1
62,Solteiro,Fundamental,2,Empresario,1,5121,Sul,1,1,21821,Pessoal,590,33951,1,1,Bom,11,1,2,1
38,Casado,Medio,3,Autonomo,5,2678,Norte,0,0,15737,Veiculo,641,5030,2,3,Ruim,22,1,2,0
40,Casado,Fundamental,0,Autonomo,4,4036,Sul,0,1,145788,Casa,706,5468,0,2,Bom,6,3,3,1
60,Casado,Fundamental,0,Servidor_Publico,12,8790,Sudeste,1,0,20473,Pessoal,585,17140,0,5,Regular,17,2,2,1
72,Solteiro,Medio,0,CLT,0,10499,Nordeste,1,0,26269,Veiculo,807,44222,2,1,Ruim,3,2,4,1
33,Casado,Medio,2,Servidor_Publico,6,3817,Sudeste,0,1,25930,Casa,669,4044,0,0,Bom,9,1,1,1
64,Casado,Medio,2,Autonomo,4,1927,Sul,1,1,9459,Pessoal,769,1284,0,0,Regular,16,1,0,1
70,Divorciado,Fundamental,1,Autonomo,1,3080,Sudeste,1,1,17185,Pessoal,542,15515,0,2,Excelente,0,3,0,1
32,Casado,Medio,0,Servidor_Publico,3,14937,Sul,1,0,51715,Casa,578,31708,0,3,Bom,2,3,3,1
42,Casado,Medio,1,Autonomo,2,3192,Sudeste,1,1,4888,Veiculo,644,9223,1,0,Excelente,8,3,4,1
53,Divorciado,Medio,5,CLT,4,4636,Norte,0,0,34512,Pessoal,574,112873,0,4,Regular,2,4,0,0
28,Solteiro,Medio,0,Servidor_Publico,10,11493,Centro-Oeste,0,1,13079,Veiculo,724,3508,0,1,Bom,0,2,4,1
68,Casado,Superior,4,Servidor_Publico,4,3582,Norte,1,1,76110,Negocio,726,3857,1,0,Ruim,9,3,4,1
32,Casado,Fundamental,2,Autonomo,4,4450,Sudeste,0,1,36898,Casa,596,3805,1,2,Ruim,1,1,3,1
21,Casado,Medio,0,Autonomo,3,7916,Sudeste,1,1,7975,Pessoal,685,8840,1,1,Ruim,2,1,3,1
38,Viuvo,Pos-Graduacao,1,CLT,0,13726,Sul,1,1,19285,Educacao,824,9045,0,0,Excelente,14,3,0,1
30,Casado,Medio,4,Autonomo,1,3336,Nordeste,1,1,38671,Educacao,724,3752,0,1,Regular,1,1,1,1
39,Solteiro,Medio,1,Empresario,3,11330,Sul,0,1,21095,Pessoal,685,24917,0,3,Regular,13,2,1,1
36,Casado,Fundamental,3,Servidor_Publico,1,4150,Sudeste,0,0,30215,Educacao,749,10591,0,2,Bom,3,1,2,1
51,Solteiro,Superior,0,Servidor_Publico,1,2888,Sul,1,0,26492,Casa,788,2878,0,0,Bom,15,2,2,1
31,Casado,Pos-Graduacao,2,Empresario,3,5708,Sudeste,1,0,53823,Saude,771,14968,1,5,Ruim,12,4,4,1
21,Solteiro,Medio,3,CLT,1,2453,Nordeste,1,1,38240,Educacao,612,5322,0,0,Bom,3,2,2,1
65,Casado,Medio,4,Autonomo,1,6523,Sudeste,0,1,25885,Educacao,710,8969,0,0,Bom,15,1,2,1
70,Divorciado,Superior,1,Autonomo,3,32525,Centro-Oeste,1,1,27291,Casa,590,19679,1,1,Regular,6,3,0,1
69,Solteiro,Fundamental,2,Autonomo,0,9541,Nordeste,1,1,11313,Casa,614,22006,0,4,Regular,3,3,5,1
63,Casado,Pos-Graduacao,0,CLT,13,4614,Nordeste,0,1,87021,Pessoal,667,20263,0,1,Ruim,4,1,4,1
44,Solteiro,Medio,0,Autonomo,10,9240,Sudeste,1,0,287728,Negocio,475,8515,0,2,Excelente,0,3,0,1
46,Divorciado,Fundamental,0,CLT,6,2810,Sudeste,1,0,20655,Casa,656,3057,0,6,Bom,9,2,2,1
64,Divorciado,Medio,0,Empresario,0,3108,Norte,1,0,27949,Pessoal,550,5892,3,3,Ruim,2,2,1,0
45,Casado,Medio,0,Desempregado,7,4692,Nordeste,1,0,60599,Casa,501,8293,1,0,Regular,1,4,1,0
52,Divorciado,Medio,1,CLT,8,5180,Norte,0,0,60329,Negocio,699,38031,0,3,Ruim,7,1,2,1
25,Casado,Superior,5,Autonomo,7,2262,Sudeste,1,1,31028,Casa,593,4788,0,2,Bom,2,2,1,1
33,Casado,Medio,2,Empresario,0,4089,Sul,0,0,12321,Pessoal,641,9914,0,0,Regular,4,1,2,1
59,Solteiro,Medio,1,CLT,5,4506,Sudeste,1,0,115211,Pessoal,596,2361,1,1,Bom,3,3,1,1
53,Divorciado,Medio,5,CLT,8,12396,Sudeste,0,1,46396,Casa,558,11390,2,2,Regular,4,4,0,1
47,Casado,Superior,0,Servidor_Publico,4,2261,Sudeste,0,1,32094,Casa,631,7743,0,0,Regular,1,1,3,1
35,Divorciado,Medio,1,Servidor_Publico,5,2139,Centro-Oeste,0,1,15089,Casa,483,7120,2,0,Bom,12,1,1,1
19,Viuvo,Fundamental,2,Autonomo,3,5461,Sudeste,0,0,28179,Pessoal,610,18894,0,2,Bom,5,5,4,1
66,Solteiro,Medio,0,Desempregado,3,9803,Sul,0,1,6300,Casa,818,4081,0,4,Excelente,1,4,4,1
30,Casado,Medio,2,Desempregado,0,6842,Sudeste,0,1,48665,Pessoal,500,32888,0,0,Excelente,0,4,0,0
21,Casado,Pos-Graduacao,0,Empresario,5,5893,Sul,0,0,59147,Pessoal,762,3791,1,1,Excelente,4,4,2,1
43,Divorciado,Medio,0,CLT,0,4133,Sudeste,0,1,32331,Veiculo,828,31762,0,2,Regular,3,2,3,1
42,Casado,Medio,0,CLT,2,7373,Nordeste,1,0,12478,Negocio,541,1642,1,2,Ruim,16,5,2,1
47,Casado,Pos-Graduacao,4,Empresario,1,8071,Norte,0,1,38619,Pessoal,652,11002,0,7,Regular,1,4,1,1
28,Casado,Medio,2,Servidor_Publico,3,4211,Sudeste,0,1,50507,Pessoal,490,14917,1,2,Bom,12,1,1,1
24,Casado,Superior,2,CLT,0,2781,Norte,0,0,14844,Casa,475,5654,0,2,Excelente,8,3,2,1
48,Viuvo,Superior,2,Autonomo,5,2792,Sudeste,1,1,56794,Educacao,636,10697,0,6,Pessimo,3,3,1,0
61,Solteiro,Medio,0,Empresario,7,8326,Norte,1,0,40929,Casa,660,5633,0,0,Ruim,12,1,4,1
27,Solteiro,Medio,2,CLT,0,1945,Sudeste,0,1,21607,Saude,563,12679,1,0,Bom,11,3,0,1
56,Casado,Pos-Graduacao,1,Desempregado,0,13443,Sudeste,0,0,17220,Educacao,506,10408,1,2,Excelente,7,2,0,0
30,Solteiro,Medio,0,Autonomo,0,3738,Sul,1,0,23316,Pessoal,541,74379,0,1,Ruim,0,4,2,0
48,Casado,Medio,2,Servidor_Publico,10,5917,Sudeste,1,0,12375,Casa,709,2041,0,0,Bom,1,3,2,1
24,Solteiro,Medio,0,CLT,3,7487,Sul,1,0,33130,Saude,709,9906,1,1,Regular,5,4,3,1
73,Casado,Medio,0,Autonomo,3,3260,Norte,0,1,42057,Negocio,684,5319,0,2,Bom,1,1,1,1
66,Solteiro,Medio,3,Servidor_Publico,0,3729,Sudeste,1,1,68519,Educacao,581,9177,2,4,Ruim,4,3,1,0
59,Solteiro,Fundamental,2,Autonomo,5,5319,Sudeste,0,0,34130,Veiculo,512,7073,2,0,Regular,4,2,1,1
59,Casado,Fundamental,2,Autonomo,10,2944,Norte,1,0,36792,Negocio,751,5718,0,1,Bom,5,3,1,1
73,Divorciado,Superior,1,Autonomo,8,2590,Centro-Oeste,1,1,21711,Pessoal,784,4802,1,0,Excelente,5,2,1,1
53,Casado,Medio,1,CLT,4,2733,Sudeste,1,1,13369,Casa,567,16553,1,2,Bom,2,2,2,1
37,Solteiro,Medio,2,Empresario,0,10152,Sul,1,0,19073,Casa,604,5579,0,1,Bom,1,1,2,1
21,Casado,Fundamental,2,Empresario,0,6240,Nordeste,1,1,84326,Educacao,473,7928,0,5,Ruim,4,2,5,1
71,Viuvo,Fundamental,1,CLT,0,3053,Centro-Oeste,1,0,44679,Saude,673,9757,0,0,Bom,4,2,2,1
24,Casado,Medio,5,Empresario,1,8297,Norte,0,0,37269,Negocio,827,3926,2,1,Bom,1,1,1,1
71,Casado,Medio,5,Servidor_Publico,0,3156,Sudeste,1,1,6296,Casa,714,14902,1,0,Bom,0,5,1,1
18,Viuvo,Medio,1,Autonomo,1,1525,Sudeste,1,1,34553,Casa,841,3106,0,1,Excelente,1,3,1,1
61,Solteiro,Superior,3,CLT,2,7465,Sudeste,0,1,9285,Pessoal,580,13271,0,4,Ruim,4,2,0,1
73,Casado,Medio,1,CLT,14,13196,Sul,0,1,9831,Casa,489,12111,0,4,Excelente,4,4,1,1
62,Solteiro,Fundamental,1,Autonomo,4,6869,Norte,1,1,10752,Educacao,770,7093,1,1,Ruim,0,1,5,1
59,Divorciado,Pos-Graduacao,0,Autonomo,9,1583,Centro-Oeste,1,0,14497,Saude,637,2711,0,3,Bom,5,2,3,1
64,Solteiro,Medio,2,Autonomo,6,4845,Norte,1,1,52402,Veiculo,530,8157,1,0,Regular,3,4,1,1
30,Viuvo,Medio,4,CLT,0,4168,Sudeste,1,1,32250,Veiculo,807,2886,0,0,Bom,6,1,3,1
72,Divorciado,Pos-Graduacao,3,Servidor_Publico,6,6166,Centro-Oeste,1,1,12650,Veiculo,559,7244,0,4,Bom,13,1,4,1
39,Solteiro,Medio,3,Autonomo,1,2956,Centro-Oeste,1,1,16905,Veiculo,508,17834,0,0,Bom,2,1,2,1
71,Divorciado,Pos-Graduacao,0,Desempregado,5,4023,Norte,0,0,40080,Veiculo,680,7978,0,0,Pessimo,2,5,2,0
38,Divorciado,Fundamental,1,CLT,2,2096,Sudeste,0,0,47016,Casa,489,28396,1,1,Bom,6,2,0,0
39,Solteiro,Superior,0,CLT,30,5614,Centro-Oeste,0,0,29938,Pessoal,722,10884,1,1,Bom,17,2,0,1
45,Divorciado,Medio,1,Autonomo,1,2143,Sudeste,0,1,10742,Pessoal,504,17558,3,0,Bom,3,1,1,0
26,Casado,Pos-Graduacao,2,CLT,1,6389,Sudeste,0,0,19340,Casa,645,16592,1,3,Regular,1,2,2,1
43,Solteiro,Superior,1,Autonomo,13,3132,Sudeste,1,1,180736,Pessoal,651,33094,0,1,Bom,16,3,1,1
26,Solteiro,Medio,2,CLT,0,746,Sudeste,1,1,10211,Pessoal,646,2197,2,1,Bom,3,4,2,1
32,Divorciado,Superior,1,Autonomo,5,7912,Sul,1,1,36313,Pessoal,491,4803,1,0,Bom,3,1,1,1
27,Viuvo,Medio,0,Autonomo,6,6610,Norte,0,1,146776,Negocio,600,8332,0,1,Excelente,4,1,2,1
41,Divorciado,Superior,0,Autonomo,9,11067,Nordeste,1,1,21616,Pessoal,757,18046,0,3,Bom,1,1,0,1
74,Casado,Superior,4,CLT,18,1402,Sudeste,1,1,116662,Pessoal,599,9588,2,4,Ruim,9,2,5,0
59,Viuvo,Superior,0,Servidor_Publico,18,3318,Nordeste,0,1,15519,Casa,504,8051,1,6,Bom,6,2,2,1
25,Casado,Medio,0,Empresario,0,5318,Sudeste,1,0,5541,Pessoal,575,22705,1,1,Regular,18,3,3,1
41,Solteiro,Pos-Graduacao,3,CLT,8,6925,Nordeste,1,0,16925,Saude,494,5780,0,7,Ruim,1,4,0,1
33,Casado,Superior,5,Empresario,5,2043,Sudeste,0,1,14674,Negocio,401,5517,1,0,Regular,5,2,0,0
66,Viuvo,Fundamental,2,CLT,5,6366,Sudeste,1,1,7071,Pessoal,602,13640,0,0,Excelente,4,2,2,1
